customer_id,customer_full_name,customer_phone_number,customer_email,customer_age,customer_created_ts,last_purchase_items,last_purchase_value,total_value,seniority_days,is_high_value
8280,Yesenia Brock,(908)978-3518x377,yesenia.brock@gmail.com,54,2025-01-27 22:21:36.092162,Keyboard|Phone,1385.82,9581.91,422,0
2386,Nathan Yang,648.566.2290x7814,nathan.yang@gmail.com,44,2022-03-03 13:42:08.486091,Laptop|Monitor|Keyboard,1980.54,11639.54,1484,0
5730,Angela Porter,+1-866-852-9680,angela.porter@hotmail.com,25,2025-05-14 14:10:04.452421,Monitor|Keyboard,1524.82,14337.44,316,1
5687,Charles Watkins,972.687.5627,charles.watkins@yahoo.com,62,2024-04-24 08:49:58.879376,Laptop|Keyboard|Desk Lamp|Mouse,1672.52,12790.58,701,0
3908,Olivia Butler,951.298.4510,olivia.butler@hotmail.com,51,2021-04-16 05:46:45.315842,Phone|Keyboard|Laptop|Desk Lamp,1365.25,13003.18,1805,0
1695,Michael Lambert,001-398-661-9196,michael.lambert@hotmail.com,33,2025-11-08 06:20:31.318886,Desk Lamp|Monitor,745.76,1352.62,138,0
2249,Joseph Lee,(450)856-7519,joseph.lee@yahoo.com,46,2024-06-10 03:53:46.075104,Keyboard,706.59,1598.83,654,0
8861,Mindy Benton,956-452-1206,mindy.benton@gmail.com,49,2024-08-21 00:03:58.440072,Mouse|Desk Lamp|Laptop|Monitor,90.43,408.37,582,0
7539,Steven Medina,001-775-409-2989,steven.medina@hotmail.com,45,2021-06-10 06:54:37.467040,Phone|Desk Lamp|Laptop|Monitor,278.99,905.0,1750,0
6610,Chelsea Patrick,001-303-490-3949x390,chelsea.patrick@yahoo.com,63,2022-07-31 10:50:05.716736,Phone|Desk Lamp,390.02,1434.77,1334,0
3108,Nicole Grant,001-362-478-9943x61630,nicole.grant@gmail.com,20,2021-10-13 21:08:35.210544,Laptop,1787.94,17495.12,1624,0
5448,Robert Hill,+1-299-745-4723x60151,robert.hill@gmail.com,51,2023-02-14 19:36:18.077865,Laptop|Mouse|Monitor|Phone,377.85,3555.5,1135,0
4529,Richard Mccullough,+1-740-769-0487,richard.mccullough@hotmail.com,22,2024-10-01 04:12:04.729710,Keyboard,1667.85,16323.68,541,0
1959,Katherine Horne,922-443-0465,katherine.horne@gmail.com,45,2022-09-27 01:01:37.762886,Keyboard,1699.75,4428.43,1276,0
7767,Donna Murray,313.231.9484x746,donna.murray@gmail.com,26,2024-12-16 12:22:17.256822,Monitor,1710.14,6129.59,465,1
3928,John Hughes,+1-553-758-1129x74605,john.hughes@yahoo.com,24,2023-09-24 05:47:57.551121,Phone|Keyboard|Desk Lamp,1193.44,7927.4,914,0
7986,Jennifer Taylor,5118281846,jennifer.taylor@yahoo.com,43,2021-11-02 19:07:21.010832,Keyboard|Monitor|Laptop,1410.68,7064.99,1604,0
5173,John Mccoy,(366)478-7205x42400,john.mccoy@yahoo.com,61,2025-10-10 16:49:55.210751,Phone|Keyboard|Monitor,1223.35,11211.02,166,0
8210,Stephen Dixon,720.601.4980x527,stephen.dixon@hotmail.com,36,2021-07-03 03:12:40.552981,Desk Lamp,648.22,1522.03,1727,0
4502,Jennifer Perez,001-858-609-1771,jennifer.perez@hotmail.com,22,2024-04-15 19:47:57.772347,Laptop|Desk Lamp,1912.88,6492.48,709,0
3287,Brian Ingram,+1-480-870-5919x819,brian.ingram@gmail.com,44,2021-05-15 15:43:20.155514,Mouse,1709.46,6598.41,1776,0
2946,Linda Aguilar,616-431-8557,linda.aguilar@hotmail.com,65,2021-05-16 09:11:24.961399,Mouse|Keyboard|Phone,1615.37,9477.68,1775,0
8480,Colin Rosales,259-254-1301,colin.rosales@hotmail.com,46,2022-05-15 22:10:05.122346,Monitor,49.48,110.23,1410,0
9846,April Lam,331-380-3764,april.lam@hotmail.com,24,2025-09-08 21:20:27.827446,Keyboard,1309.33,10105.84,198,0
8432,Holly Scott,(942)586-0403,holly.scott@hotmail.com,22,2026-01-03 05:51:53.652163,Monitor|Keyboard|Laptop|Mouse,1765.76,12165.89,82,0
4867,Nathan Bailey,+1-736-693-2498x790,nathan.bailey@gmail.com,46,2022-01-30 05:08:59.496665,Laptop,349.45,2202.6,1516,0
6570,Thomas Klein,846.337.2658x65913,thomas.klein@hotmail.com,33,2025-12-15 23:18:02.018212,Keyboard|Mouse|Phone,1916.67,9419.39,100,0
5683,Virginia Mccann,(586)715-5531,virginia.mccann@yahoo.com,58,2025-10-26 23:56:54.617362,Phone,276.7,1614.09,150,0
2997,Amber Morris,598-569-1806x39705,amber.morris@yahoo.com,31,2021-08-15 07:53:23.226267,Mouse|Keyboard|Laptop,367.94,784.04,1684,0
8263,David Curtis,(704)961-5553,david.curtis@yahoo.com,32,2024-12-14 11:44:16.814374,Laptop|Mouse|Desk Lamp|Phone,922.85,7127.21,467,0
2156,Yesenia Brown,(493)208-7113x4763,yesenia.brown@gmail.com,40,2021-07-26 05:56:56.507753,Laptop|Desk Lamp|Mouse,1879.01,12835.9,1704,0
2086,Tina Jackson,399.750.8277x7317,tina.jackson@gmail.com,38,2025-10-20 22:33:31.880601,Laptop,85.09,709.71,156,0
4089,Tyler Baker,+1-622-217-9736,tyler.baker@hotmail.com,53,2025-05-12 05:14:20.860398,Laptop|Phone|Monitor|Desk Lamp,956.19,7149.22,318,0
4052,Miranda Deleon,207.761.7506,miranda.deleon@hotmail.com,18,2024-02-04 08:32:20.880343,Phone|Desk Lamp|Laptop|Mouse,435.1,865.15,781,0
2754,Melinda Vaughn,(420)625-2477x412,melinda.vaughn@gmail.com,26,2022-06-21 16:44:37.251405,Phone|Desk Lamp|Laptop|Keyboard,1952.2,15749.39,1373,0
1153,Eric Landry,(557)688-2654x055,eric.landry@gmail.com,46,2023-04-25 00:11:49.405820,Monitor|Laptop|Keyboard,855.32,3630.06,1066,0
8806,Elizabeth Gentry,+1-426-676-3063,elizabeth.gentry@gmail.com,26,2023-11-18 22:14:43.783847,Desk Lamp,202.92,402.98,858,0
2609,Lindsey Fisher,+1-887-215-5128x99778,lindsey.fisher@yahoo.com,24,2023-07-05 14:33:07.279485,Keyboard|Laptop|Desk Lamp,1373.58,4864.21,995,0
9674,Barbara Wood,(508)719-7488,barbara.wood@hotmail.com,34,2023-06-20 20:42:36.186655,Mouse|Desk Lamp|Phone|Monitor,76.58,742.28,1009,1
6636,Katelyn Mccoy,664-979-4771x03267,katelyn.mccoy@gmail.com,22,2021-10-17 13:14:22.088922,Keyboard,1043.42,3988.36,1621,0
7555,Jacob Smith,+1-789-787-1519x38513,jacob.smith@gmail.com,33,2025-06-05 01:41:22.346082,Monitor,392.82,1252.26,294,1
1982,Ashley Harris,(456)729-0167x000,ashley.harris@gmail.com,39,2021-11-12 18:16:20.734579,Desk Lamp|Laptop,362.71,2943.05,1594,0
9702,Jennifer Sanchez,438-232-7787,jennifer.sanchez@hotmail.com,23,2026-03-06 13:51:01.908422,Laptop|Phone|Monitor|Desk Lamp,740.85,5083.21,20,0
2304,Patrick Chavez,617-239-4188x24529,patrick.chavez@hotmail.com,54,2024-09-23 04:47:32.204301,Desk Lamp|Mouse|Laptop|Monitor,591.29,3590.87,549,0
4442,Shawn Park,001-419-626-3978x22852,shawn.park@yahoo.com,32,2022-10-23 12:53:47.434923,Desk Lamp|Monitor|Mouse,175.3,1018.85,1250,1
6365,Richard Tucker,+1-496-983-1485x42377,richard.tucker@gmail.com,40,2022-09-08 12:16:56.455923,Laptop|Keyboard,1259.54,7671.59,1295,0
1559,Pamela Wagner,(750)278-1799,pamela.wagner@gmail.com,20,2022-07-20 18:26:53.624460,Desk Lamp|Mouse|Phone,105.97,748.76,1344,0
6746,Devin Olson,238.293.2642,devin.olson@hotmail.com,62,2025-06-13 16:08:28.894329,Desk Lamp,1758.98,11938.5,286,0
1052,Christy Simmons,(347)492-6792,christy.simmons@gmail.com,29,2025-05-05 09:45:46.442606,Monitor|Keyboard,1502.21,4290.04,325,1
4727,Maurice Davis,001-988-415-4016x8218,maurice.davis@gmail.com,44,2024-03-01 08:39:40.641759,Phone,1963.16,15558.13,755,0
4840,Michael Henry,(975)601-3798x50215,michael.henry@yahoo.com,46,2021-07-12 22:07:36.484467,Laptop|Desk Lamp|Mouse|Phone,1282.48,2506.16,1717,0
4774,Melissa Mendez,8677230906,melissa.mendez@hotmail.com,53,2025-04-19 17:20:46.421376,Monitor|Mouse,1649.58,12866.69,340,0
6451,Sierra Roberts,001-548-399-4508,sierra.roberts@hotmail.com,25,2021-05-28 01:25:49.852786,Keyboard|Laptop,1279.88,11109.21,1763,0
6299,Andrew Singh,576.331.9038x31938,andrew.singh@gmail.com,26,2022-12-18 18:28:11.625794,Keyboard|Monitor,737.48,3562.2,1193,1
9845,Teresa Castillo,001-879-205-9892x0942,teresa.castillo@gmail.com,53,2022-09-19 16:08:42.093252,Phone,168.3,469.49,1284,0
1277,Melanie Taylor,001-626-905-5997,melanie.taylor@gmail.com,51,2023-04-17 09:48:35.941478,Keyboard|Laptop|Desk Lamp|Monitor,1991.14,9542.42,1074,0
7646,Gregory Adkins,001-863-403-9533,gregory.adkins@hotmail.com,57,2021-06-18 07:33:19.575231,Keyboard|Phone|Laptop,382.96,2082.14,1742,0
4634,Christie Smith,001-347-737-3423x022,christie.smith@hotmail.com,47,2024-08-29 14:18:49.756190,Monitor|Keyboard|Mouse|Desk Lamp,783.53,7441.39,574,0
4708,Jacob Clark,+1-700-353-1549x88284,jacob.clark@gmail.com,28,2022-12-30 23:06:10.368869,Laptop,1669.64,8510.64,1181,0
2528,Jack Montes,001-209-528-5096x50888,jack.montes@yahoo.com,48,2024-12-20 00:34:23.408581,Keyboard|Monitor|Desk Lamp|Laptop,279.22,1639.31,461,0
6589,Joseph Christensen,557.729.8026x7346,joseph.christensen@yahoo.com,31,2021-07-21 03:02:46.461822,Phone|Keyboard|Laptop,1723.34,7471.26,1709,0
8706,Jay Mcintyre,001-333-317-8965,jay.mcintyre@yahoo.com,27,2022-04-21 04:43:47.251991,Mouse|Keyboard|Laptop|Desk Lamp,52.36,413.74,1435,0
7229,David Curtis,+1-659-261-7083x874,david.curtis@yahoo.com,34,2022-04-21 23:22:45.126312,Desk Lamp|Keyboard,1731.42,16048.29,1434,0
6124,Zachary Hernandez,4697190756,zachary.hernandez@yahoo.com,64,2021-08-04 15:04:22.779981,Desk Lamp|Keyboard,610.28,1963.99,1695,0
4283,Anthony Williams,+1-906-888-4730x8137,anthony.williams@gmail.com,51,2025-01-06 16:03:48.905660,Phone|Desk Lamp,1587.25,6812.95,444,0
4418,Shawn Fuentes,(661)489-2357x5147,shawn.fuentes@hotmail.com,46,2023-01-21 01:42:09.139322,Laptop|Mouse,656.81,5576.73,1160,0
5963,Bryce Alexander,219.380.8955,bryce.alexander@hotmail.com,64,2022-05-31 19:50:37.694683,Desk Lamp|Phone|Monitor|Laptop,1605.24,15771.3,1394,0
9699,April Nguyen,(494)457-7051x65235,april.nguyen@gmail.com,27,2023-12-04 06:22:59.131856,Monitor|Phone,275.18,591.06,843,1
4129,Jacob Huffman,990-629-4317,jacob.huffman@hotmail.com,38,2023-01-12 17:43:09.267286,Mouse,922.4,3906.05,1168,0
9789,Michelle Pace,+1-913-885-6341x8765,michelle.pace@hotmail.com,26,2025-05-13 21:15:21.233298,Desk Lamp|Laptop,113.81,1137.05,316,0
3324,Christine Martinez,632-323-6569x322,christine.martinez@yahoo.com,56,2023-01-01 00:21:27.097634,Monitor|Laptop|Keyboard,829.78,1721.66,1180,0
2202,Jennifer Christensen,(785)865-0822,jennifer.christensen@yahoo.com,31,2024-07-31 22:16:05.249245,Monitor|Laptop,1392.6,10380.22,602,1
2186,Linda Koch,350-547-5351,linda.koch@yahoo.com,50,2021-09-06 07:03:37.101730,Monitor|Keyboard|Laptop|Mouse,949.85,2990.62,1662,0
7544,Kelly Evans,(411)444-7946,kelly.evans@gmail.com,34,2021-09-11 13:11:18.382973,Mouse,303.74,2587.0,1657,0
6998,Laurie Davis,+1-256-555-0724x61093,laurie.davis@gmail.com,63,2022-01-10 21:53:18.070422,Monitor|Mouse|Keyboard|Phone,1107.64,9364.49,1535,0
8674,Jessica Weaver,001-362-975-4891x20299,jessica.weaver@hotmail.com,26,2023-06-16 00:19:57.101474,Phone|Mouse|Laptop|Monitor,1129.64,3183.04,1014,1
8747,Jeffrey Smith,779-537-0654x59881,jeffrey.smith@yahoo.com,48,2022-08-15 08:58:22.218552,Laptop|Phone|Monitor,439.02,2846.6,1319,0
8993,Christopher Logan,001-952-872-0153x8207,christopher.logan@gmail.com,45,2024-11-29 20:19:44.628292,Phone|Laptop,118.64,737.02,481,0
3134,Steven Valencia,230.745.7076,steven.valencia@gmail.com,50,2022-12-08 07:29:35.388880,Keyboard|Phone|Monitor,1422.43,10905.05,1204,0
2009,Tammy Waters,+1-885-280-2182x0879,tammy.waters@hotmail.com,50,2022-01-15 23:15:11.986144,Mouse,1136.59,8483.78,1530,0
2008,Jeffery Tran,(591)579-9453,jeffery.tran@hotmail.com,38,2021-09-26 11:54:42.980032,Laptop,1368.18,11456.04,1642,0
6435,Frederick Mason,504.862.0739x389,frederick.mason@hotmail.com,32,2021-11-15 17:09:45.634279,Phone,1316.33,12825.97,1591,0
4622,Mario Carroll,520-997-9446,mario.carroll@gmail.com,52,2024-04-15 12:34:43.107176,Monitor|Mouse|Laptop,290.5,1017.83,710,0
9106,John Cohen,(581)798-2882x6690,john.cohen@yahoo.com,30,2025-06-24 11:50:07.428629,Phone,1335.06,10530.58,275,0
7979,Kristen Richardson,353-970-9723,kristen.richardson@gmail.com,19,2024-06-01 01:20:36.261270,Laptop|Phone|Monitor|Mouse,116.76,676.12,663,0
2106,Scott King,(298)402-7472x1593,scott.king@yahoo.com,38,2022-05-08 00:32:39.219418,Laptop|Monitor|Phone,586.19,4924.92,1418,1
6009,Catherine Ryan,960.791.5787,catherine.ryan@hotmail.com,24,2025-05-27 10:17:21.553827,Mouse|Desk Lamp|Laptop|Monitor,1959.03,11911.68,303,0
5283,Sharon Smith,726-654-4104x137,sharon.smith@hotmail.com,34,2026-03-08 17:37:23.065639,Monitor|Laptop|Phone|Keyboard,109.56,273.04,17,0
1135,Samantha Villegas,9083195998,samantha.villegas@gmail.com,27,2021-05-10 18:56:02.478894,Phone|Mouse,286.61,634.36,1780,0
7358,Alexis Bradshaw,+1-480-623-0419x75066,alexis.bradshaw@hotmail.com,19,2021-09-28 18:39:10.091022,Mouse|Desk Lamp,853.17,2899.9,1639,0
7537,Cynthia Gomez,(304)688-1780,cynthia.gomez@yahoo.com,53,2025-03-06 01:56:35.456259,Monitor|Desk Lamp,548.98,4071.39,385,0
1360,Kenneth Fernandez,001-566-333-7213x55778,kenneth.fernandez@hotmail.com,61,2021-05-10 17:24:34.955008,Monitor|Mouse|Laptop,689.9,2628.4,1780,0
6980,Marie Haley,001-436-357-5157x26533,marie.haley@hotmail.com,50,2025-10-01 21:01:01.989359,Desk Lamp|Keyboard|Laptop,405.67,1114.48,175,0
5595,Norma Dalton,950.856.0848,norma.dalton@yahoo.com,39,2021-06-20 01:44:06.291870,Mouse|Keyboard,242.84,832.76,1740,0
6795,Deborah Cox,886.763.1563x7415,deborah.cox@yahoo.com,63,2025-06-26 11:54:00.442124,Laptop|Keyboard,1291.11,9161.15,273,0
2122,Annette Horton,9119345388,annette.horton@hotmail.com,35,2021-09-02 03:54:30.800852,Monitor|Mouse|Laptop,1949.59,13491.33,1666,1
9520,Toni Patel,(348)712-3151x29248,toni.patel@yahoo.com,62,2025-05-29 06:01:30.143511,Phone|Desk Lamp|Mouse|Monitor,352.54,551.72,301,0
3210,Kaitlyn White,218.246.0471x9306,kaitlyn.white@hotmail.com,50,2023-06-04 20:29:39.324733,Desk Lamp,1331.14,8288.57,1025,0
1174,Frank Cole,397-458-9115x334,frank.cole@gmail.com,21,2022-12-28 16:00:13.793369,Laptop|Mouse,1003.92,3081.36,1184,0
2993,Keith Clark,(572)378-6963x493,keith.clark@gmail.com,34,2022-02-19 12:47:55.299267,Phone|Keyboard|Laptop|Desk Lamp,1679.73,12184.23,1496,0
7722,Scott Monroe,+1-354-649-2981x8587,scott.monroe@gmail.com,60,2026-02-15 15:47:08.047060,Desk Lamp|Phone|Keyboard,1411.0,6004.06,39,0
3440,Paul Kirby,001-275-754-2102,paul.kirby@gmail.com,43,2025-05-17 12:51:14.098253,Monitor|Laptop,241.17,1031.83,313,0
7034,Michele Mckee,(338)850-8884,michele.mckee@hotmail.com,62,2025-12-17 18:52:45.549223,Desk Lamp|Phone,1861.3,10415.05,98,0
2209,Richard Lawrence,(525)801-7960x464,richard.lawrence@yahoo.com,31,2023-01-26 11:02:35.304857,Mouse|Laptop|Monitor,110.76,770.94,1155,1
6401,Amy Mcintosh,419-739-8786x832,amy.mcintosh@gmail.com,21,2023-09-13 21:48:27.269668,Keyboard|Mouse|Desk Lamp,1022.3,9830.01,924,0
1842,Ashley West,867.773.2640x630,ashley.west@hotmail.com,26,2023-10-06 19:36:02.723748,Monitor|Mouse|Keyboard|Phone,1305.6,11792.39,901,1
2339,David Whitney,(700)859-1448x7549,david.whitney@gmail.com,30,2022-06-20 22:10:38.883129,Monitor|Phone,434.47,3854.33,1374,1
7351,Emily Wallace,+1-928-807-6299x7575,emily.wallace@hotmail.com,25,2025-06-28 09:52:35.122758,Keyboard|Desk Lamp|Laptop|Monitor,523.74,1378.18,271,1
4067,Johnny Jacobs,375-746-0715x844,johnny.jacobs@yahoo.com,45,2022-08-15 18:33:03.310842,Keyboard,960.08,2547.47,1318,0
1429,Justin Stephens,756-794-1743x239,justin.stephens@yahoo.com,63,2021-05-18 04:22:30.483309,Desk Lamp|Laptop,1215.57,11151.95,1773,0
5274,James Reeves,(755)372-0052x33569,james.reeves@hotmail.com,25,2025-01-26 03:18:22.150836,Desk Lamp|Mouse|Laptop|Phone,362.31,2954.88,424,0
4588,Brian Myers,+1-841-207-8478x46292,brian.myers@gmail.com,43,2022-09-29 21:33:44.059256,Desk Lamp|Monitor|Laptop|Phone,1252.59,11166.87,1273,0
7030,Calvin Rivas,+1-313-616-0977x6906,calvin.rivas@gmail.com,39,2022-05-19 09:17:57.674006,Monitor|Keyboard|Phone,1471.23,11513.0,1407,1
5689,Megan Gonzales,+1-450-598-4628,megan.gonzales@gmail.com,22,2023-11-09 02:25:12.240230,Desk Lamp|Monitor,301.01,2111.88,868,0
7770,Emily Johnson,+1-322-608-8965x6903,emily.johnson@hotmail.com,50,2024-11-15 07:06:57.264708,Desk Lamp|Keyboard|Mouse,1528.82,4228.49,496,0
4014,Christina Flores,001-400-541-1964x09876,christina.flores@hotmail.com,29,2021-04-19 15:26:09.309817,Monitor|Laptop|Desk Lamp|Mouse,1276.74,10665.21,1802,1
9021,Ashley Shelton,239.385.2422,ashley.shelton@gmail.com,59,2024-09-12 19:04:29.752162,Monitor|Mouse|Keyboard|Laptop,105.85,430.15,559,0
4626,Ronald Bryant,608-766-3845,ronald.bryant@hotmail.com,50,2023-07-10 17:49:00.513482,Mouse|Phone|Laptop|Monitor,1851.03,10128.25,989,0
4333,Jennifer Giles,514-969-7970x9947,jennifer.giles@hotmail.com,18,2025-11-16 11:12:32.221543,Monitor|Phone|Desk Lamp|Keyboard,933.82,8323.17,130,0
5411,Brian Morse,001-840-894-3507x9420,brian.morse@gmail.com,43,2023-07-28 22:09:51.990040,Mouse,1382.22,12169.21,971,0
7850,Megan Stevens,790.453.4737,megan.stevens@gmail.com,57,2022-09-14 02:45:44.847244,Keyboard,426.71,1138.25,1289,0
8552,Johnny Stout,525-357-5344,johnny.stout@gmail.com,21,2023-11-13 19:43:56.654363,Monitor|Keyboard|Laptop,1847.12,4346.8,863,0
2376,Thomas Gutierrez,821.430.1189x2882,thomas.gutierrez@gmail.com,31,2024-01-22 07:19:59.335705,Keyboard|Mouse,370.11,673.67,794,0
9696,Caroline Mendoza,+1-308-600-5683x04278,caroline.mendoza@gmail.com,30,2022-08-13 22:03:45.973830,Keyboard|Mouse,1915.32,9873.22,1320,0
7807,Brandon Alexander,(707)434-6615x2078,brandon.alexander@hotmail.com,37,2025-11-20 19:16:13.717504,Desk Lamp|Laptop|Monitor,827.41,8253.96,125,0
3166,Bryan Chavez,+1-833-725-8518x2013,bryan.chavez@yahoo.com,27,2024-01-11 23:37:05.660883,Laptop|Mouse|Keyboard|Monitor,1185.94,3557.48,804,1
7662,Christina Lloyd,(977)938-5824x8978,christina.lloyd@hotmail.com,55,2021-09-21 19:14:03.914855,Monitor|Laptop,1429.91,10455.77,1646,0
8222,James James,(790)594-7383x59339,james.james@hotmail.com,40,2022-06-03 21:25:05.919916,Laptop|Keyboard,387.48,1758.53,1391,0
5981,Danielle Davis,+1-838-492-3129x4079,danielle.davis@gmail.com,20,2023-09-25 02:33:10.608719,Mouse|Desk Lamp|Keyboard,212.1,559.86,913,0
4104,Sharon Jackson,616.569.9598x03412,sharon.jackson@gmail.com,60,2023-03-25 18:51:10.064559,Phone,1446.12,9702.47,1096,0
5458,Dustin Manning,776.498.9892x2685,dustin.manning@gmail.com,23,2021-05-11 12:54:56.058949,Keyboard|Laptop|Monitor,162.46,1253.85,1780,0
5656,Melanie Ferguson,+1-695-633-7997,melanie.ferguson@yahoo.com,42,2021-10-05 01:08:57.631703,Laptop|Desk Lamp|Mouse,1269.38,2600.59,1633,0
8544,Brooke Daniel,+1-305-917-4253x237,brooke.daniel@hotmail.com,36,2023-08-22 21:25:32.573620,Laptop|Desk Lamp|Mouse|Phone,1703.08,12559.79,946,0
5731,Daniel Martinez,640-929-6039,daniel.martinez@yahoo.com,36,2022-06-23 04:42:26.581778,Mouse,939.53,5454.95,1372,0
1939,Emily Vasquez,555.420.2656,emily.vasquez@gmail.com,49,2024-07-29 18:54:33.448761,Mouse|Keyboard|Monitor,341.93,1577.39,604,0
4025,James Sanchez,755.929.2838,james.sanchez@hotmail.com,38,2024-08-07 13:42:35.210731,Mouse,702.14,6434.4,596,0
9573,Tiffany Chung,+1-255-593-1372x193,tiffany.chung@hotmail.com,56,2024-10-03 18:27:49.540454,Keyboard,462.34,1038.89,538,0
1419,Angela Jackson,816-563-4478,angela.jackson@yahoo.com,50,2023-05-19 01:43:19.468884,Laptop|Phone|Monitor|Desk Lamp,1356.23,5665.42,1042,0
5507,Lisa West,354.884.7565x549,lisa.west@gmail.com,29,2022-03-27 19:40:37.902410,Laptop|Phone|Mouse,1711.91,7215.32,1459,0
7686,Gary Davis,493.707.3294x2312,gary.davis@yahoo.com,61,2025-10-02 14:40:21.868467,Mouse|Monitor|Phone,621.36,4825.36,175,0
2603,Marcus Hunt,299-220-3434x958,marcus.hunt@hotmail.com,25,2023-10-29 01:12:50.680059,Mouse|Laptop,42.92,337.2,879,0
7217,Derrick Obrien,694-353-1495,derrick.obrien@gmail.com,23,2022-10-16 18:44:51.921363,Keyboard|Laptop|Phone|Monitor,1178.79,6733.04,1256,0
